1 3 3 01 48 e 	3633.031916	0.004800	28
2 2 2 02 47 f 	4169.981631	0.004700	23
2 2 2 03 57 f 	4399.504984	0.005700	12
0 6 6 01 22 e 	3445.527420	0.002100	18
1 5 5 02 21 f 	3982.586185	0.002000	11
0 3 3 01 61 f 	2778.738312	0.006000	32
0 4 4 01 46 e 	2795.375617	0.004500	33
0 5 5 01 33 f 	3037.582980	0.003200	25
1 4 4 02 32 e 	3574.932804	0.003100	24
0 2 2 01 74 e 	2817.348851	0.007300	30
1 1 1 02 73 f 	3354.912539	0.007200	19
0 3 3 01 60 e 	2731.008245	0.006000	34
1 3 3 01 47 f 	3595.472753	0.004600	29
2 2 2 02 46 e 	4133.320771	0.004500	23
0 6 6 01 21 f 	3428.186121	0.002100	18
1 5 5 02 20 e 	3966.041919	0.002000	10
0 4 4 01 45 f 	2759.278690	0.004500	37
0 2 2 01 81 f 	3243.002610	0.008100	21
1 1 1 02 80 e 	3781.034483	0.008000	12
0 5 5 01 32 e 	3011.625201	0.003200	25
1 4 4 02 31 f 	3549.774227	0.003100	24
1 2 2 01 60 e 	3480.929919	0.005900	29
2 1 1 02 59 f 	4019.222090	0.005800	15
2 1 1 03 67 f 	4257.819509	0.006600	9
1 2 2 01 65 f 	3726.802125	0.006500	27
2 1 1 02 64 e 	4265.233588	0.006400	11
