v	unc	v1'	v2'	l2'	v3'	J'	parity'	v1''	v2''	l2''	v3''	J''	parity''	tag
84.876474	0.0001	1	0	0	01	24		1	0	0	02	25		tag402
85.626882	0.0001	1	0	0	01	23		1	0	0	02	24		tag403
86.37779	0.0001	1	0	0	01	22		1	0	0	02	23		tag404
87.12917	0.0001	1	0	0	01	21		1	0	0	02	22		tag405
87.880999	0.0001	1	0	0	01	20		1	0	0	02	21		tag406
88.633255	0.0001	1	0	0	01	19		1	0	0	02	20		tag407
89.385916	0.0001	1	0	0	01	18		1	0	0	02	19		tag408
90.13896	0.0001	1	0	0	01	17		1	0	0	02	18		tag409
90.892368	0.0001	1	0	0	01	16		1	0	0	02	17		tag410
91.646119	0.0001	1	0	0	01	15		1	0	0	02	16		tag411
92.400197	0.0001	1	0	0	01	14		1	0	0	02	15		tag412
93.154584	0.0001	1	0	0	01	13		1	0	0	02	14		tag413
93.909262	0.0001	1	0	0	01	12		1	0	0	02	13		tag414
94.664217	0.0001	1	0	0	01	11		1	0	0	02	12		tag415
95.419433	0.0001	1	0	0	01	10		1	0	0	02	11		tag416
96.174898	0.0001	1	0	0	01	9		1	0	0	02	10		tag417
96.930599	0.0001	1	0	0	01	8		1	0	0	02	9		tag418
97.686524	0.0001	1	0	0	01	7		1	0	0	02	8		tag419
98.44266	0.0001	1	0	0	01	6		1	0	0	02	7		tag420
99.199	0.0001	1	0	0	01	5		1	0	0	02	6		tag421
99.955534	0.0001	1	0	0	01	4		1	0	0	02	5		tag422
100.712252	0.0001	1	0	0	01	3		1	0	0	02	4		tag423
101.469149	0.0001	1	0	0	01	2		1	0	0	02	3		tag424
106.013988	0.0001	1	0	0	01	3		1	0	0	02	2		tag425
106.772009	0.0001	1	0	0	01	4		1	0	0	02	3		tag426
107.530183	0.0001	1	0	0	01	5		1	0	0	02	4		tag427
108.288513	0.0001	1	0	0	01	6		1	0	0	02	5		tag428
109.047	0.0001	1	0	0	01	7		1	0	0	02	6		tag429
109.805646	0.0001	1	0	0	01	8		1	0	0	02	7		tag430
110.564457	0.0001	1	0	0	01	9		1	0	0	02	8		tag431
111.323436	0.0001	1	0	0	01	10		1	0	0	02	9		tag432
112.08259	0.0001	1	0	0	01	11		1	0	0	02	10		tag433
112.841925	0.0001	1	0	0	01	12		1	0	0	02	11		tag434
113.60145	0.0001	1	0	0	01	13		1	0	0	02	12		tag435
114.361171	0.0001	1	0	0	01	14		1	0	0	02	13		tag436
115.121099	0.0001	1	0	0	01	15		1	0	0	02	14		tag437
115.881244	0.0001	1	0	0	01	16		1	0	0	02	15		tag438
116.641618	0.0001	1	0	0	01	17		1	0	0	02	16		tag439
117.402233	0.0001	1	0	0	01	18		1	0	0	02	17		tag440
118.163101	0.0001	1	0	0	01	19		1	0	0	02	18		tag441
118.924238	0.0001	1	0	0	01	20		1	0	0	02	19		tag442
119.685657	0.0001	1	0	0	01	21		1	0	0	02	20		tag443
120.447375	0.0001	1	0	0	01	22		1	0	0	02	21		tag444
121.209409	0.0001	1	0	0	01	23		1	0	0	02	22		tag445
121.971777	0.0001	1	0	0	01	24		1	0	0	02	23		tag446
122.734496	0.0001	1	0	0	01	25		1	0	0	02	24		tag447
123.497587	0.0001	1	0	0	01	26		1	0	0	02	25		tag448
124.26107	0.0001	1	0	0	01	27		1	0	0	02	26		tag449
125.024967	0.0001	1	0	0	01	28		1	0	0	02	27		tag450
125.789299	0.0001	1	0	0	01	29		1	0	0	02	28		tag451
126.554091	0.0001	1	0	0	01	30		1	0	0	02	29		tag452
127.319366	0.0001	1	0	0	01	31		1	0	0	02	30		tag453
128.085148	0.0001	1	0	0	01	32		1	0	0	02	31		tag454
128.851465	0.0001	1	0	0	01	33		1	0	0	02	32		tag455
129.618343	0.0001	1	0	0	01	34		1	0	0	02	33		tag456
130.385809	0.0001	1	0	0	01	35		1	0	0	02	34		tag457
131.153893	0.0001	1	0	0	01	36		1	0	0	02	35		tag458
131.922624	0.0001	1	0	0	01	37		1	0	0	02	36		tag459
278.421701	0.0001	2	0	0	02	33		0	0	0	11	34		tag460
279.011028	0.0001	2	0	0	02	32		0	0	0	11	33		tag461
279.60536	0.0001	2	0	0	02	31		0	0	0	11	32		tag462
280.204686	0.0001	2	0	0	02	30		0	0	0	11	31		tag463
280.808999	0.0001	2	0	0	02	29		0	0	0	11	30		tag464
281.418293	0.0001	2	0	0	02	28		0	0	0	11	29		tag465
282.032559	0.0001	2	0	0	02	27		0	0	0	11	28		tag466
282.651791	0.0001	2	0	0	02	26		0	0	0	11	27		tag467
283.275979	0.0001	2	0	0	02	25		0	0	0	11	26		tag468
283.905121	0.0001	2	0	0	02	24		0	0	0	11	25		tag469
284.539207	0.0001	2	0	0	02	23		0	0	0	11	24		tag470
285.178232	0.0001	2	0	0	02	22		0	0	0	11	23		tag471
285.82219	0.0001	2	0	0	02	21		0	0	0	11	22		tag472
286.471075	0.0001	2	0	0	02	20		0	0	0	11	21		tag473
287.12488	0.0001	2	0	0	02	19		0	0	0	11	20		tag474
287.783601	0.0001	2	0	0	02	18		0	0	0	11	19		tag475
288.447233	0.0001	2	0	0	02	17		0	0	0	11	18		tag476
289.115771	0.0001	2	0	0	02	16		0	0	0	11	17		tag477
289.789208	0.0001	2	0	0	02	15		0	0	0	11	16		tag478
290.467539	0.0001	2	0	0	02	14		0	0	0	11	15		tag479
291.150761	0.0001	2	0	0	02	13		0	0	0	11	14		tag480
291.83887	0.0001	2	0	0	02	12		0	0	0	11	13		tag481
292.531859	0.0001	2	0	0	02	11		0	0	0	11	12		tag482
293.229726	0.0001	2	0	0	02	10		0	0	0	11	11		tag483
293.932465	0.0001	2	0	0	02	9		0	0	0	11	10		tag484
294.640072	0.0001	2	0	0	02	8		0	0	0	11	9		tag485
295.352545	0.0001	2	0	0	02	7		0	0	0	11	8		tag486
296.069878	0.0001	2	0	0	02	6		0	0	0	11	7		tag487
296.792069	0.0001	2	0	0	02	5		0	0	0	11	6		tag488
297.519113	0.0001	2	0	0	02	4		0	0	0	11	5		tag489
305.055767	0.0001	2	0	0	02	5		0	0	0	11	4		tag490
305.835989	0.0001	2	0	0	02	6		0	0	0	11	5		tag491
306.621029	0.0001	2	0	0	02	7		0	0	0	11	6		tag492
307.410884	0.0001	2	0	0	02	8		0	0	0	11	7		tag493
308.205554	0.0001	2	0	0	02	9		0	0	0	11	8		tag494
309.005035	0.0001	2	0	0	02	10		0	0	0	11	9		tag495
309.809325	0.0001	2	0	0	02	11		0	0	0	11	10		tag496
310.618424	0.0001	2	0	0	02	12		0	0	0	11	11		tag497
311.432328	0.0001	2	0	0	02	13		0	0	0	11	12		tag498
312.251037	0.0001	2	0	0	02	14		0	0	0	11	13		tag499
313.07455	0.0001	2	0	0	02	15		0	0	0	11	14		tag500
313.902865	0.0001	2	0	0	02	16		0	0	0	11	15		tag501
314.73598	0.0001	2	0	0	02	17		0	0	0	11	16		tag502
315.573895	0.0001	2	0	0	02	18		0	0	0	11	17		tag503
316.416609	0.0001	2	0	0	02	19		0	0	0	11	18		tag504
317.264122	0.0001	2	0	0	02	20		0	0	0	11	19		tag505
318.116433	0.0001	2	0	0	02	21		0	0	0	11	20		tag506
318.973541	0.0001	2	0	0	02	22		0	0	0	11	21		tag507
319.835447	0.0001	2	0	0	02	23		0	0	0	11	22		tag508
320.702151	0.0001	2	0	0	02	24		0	0	0	11	23		tag509
321.573652	0.0001	2	0	0	02	25		0	0	0	11	24		tag510
322.449953	0.0001	2	0	0	02	26		0	0	0	11	25		tag511
323.331051	0.0001	2	0	0	02	27		0	0	0	11	26		tag512
324.216951	0.0001	2	0	0	02	28		0	0	0	11	27		tag513
325.10765	0.0001	2	0	0	02	29		0	0	0	11	28		tag514
326.003153	0.0001	2	0	0	02	30		0	0	0	11	29		tag515
326.90346	0.0001	2	0	0	02	31		0	0	0	11	30		tag516
327.808573	0.0001	2	0	0	02	32		0	0	0	11	31		tag517
328.718495	0.0001	2	0	0	02	33		0	0	0	11	32		tag518
429.163832	0.0001	2	0	0	03	43		1	1	1	01	44	e	tag519
429.912168	0.0001	2	0	0	03	42		1	1	1	01	43	f	tag520
430.660084	0.0001	2	0	0	03	41		1	1	1	01	42	e	tag521
431.407626	0.0001	2	0	0	03	40		1	1	1	01	41	f	tag522
432.154838	0.0001	2	0	0	03	39		1	1	1	01	40	e	tag523
432.901764	0.0001	2	0	0	03	38		1	1	1	01	39	f	tag524
433.648446	0.0001	2	0	0	03	37		1	1	1	01	38	e	tag525
434.394926	0.0001	2	0	0	03	36		1	1	1	01	37	f	tag526
435.141244	0.0001	2	0	0	03	35		1	1	1	01	36	e	tag527
435.887439	0.0001	2	0	0	03	34		1	1	1	01	35	f	tag528
436.633549	0.0001	2	0	0	03	33		1	1	1	01	34	e	tag529
437.379611	0.0001	2	0	0	03	32		1	1	1	01	33	f	tag530
438.125662	0.0001	2	0	0	03	31		1	1	1	01	32	e	tag531
438.871736	0.0001	2	0	0	03	30		1	1	1	01	31	f	tag532
439.617868	0.0001	2	0	0	03	29		1	1	1	01	30	e	tag533
440.364089	0.0001	2	0	0	03	28		1	1	1	01	29	f	tag534
441.110432	0.0001	2	0	0	03	27		1	1	1	01	28	e	tag535
441.856927	0.0001	2	0	0	03	26		1	1	1	01	27	f	tag536
442.603604	0.0001	2	0	0	03	25		1	1	1	01	26	e	tag537
443.35049	0.0001	2	0	0	03	24		1	1	1	01	25	f	tag538
444.097613	0.0001	2	0	0	03	23		1	1	1	01	24	e	tag539
444.844998	0.0001	2	0	0	03	22		1	1	1	01	23	f	tag540
445.592672	0.0001	2	0	0	03	21		1	1	1	01	22	e	tag541
446.340656	0.0001	2	0	0	03	20		1	1	1	01	21	f	tag542
447.088974	0.0001	2	0	0	03	19		1	1	1	01	20	e	tag543
447.837647	0.0001	2	0	0	03	18		1	1	1	01	19	f	tag544
448.586696	0.0001	2	0	0	03	17		1	1	1	01	18	e	tag545
449.336138	0.0001	2	0	0	03	16		1	1	1	01	17	f	tag546
450.085992	0.0001	2	0	0	03	15		1	1	1	01	16	e	tag547
450.836275	0.0001	2	0	0	03	14		1	1	1	01	15	f	tag548
451.587002	0.0001	2	0	0	03	13		1	1	1	01	14	e	tag549
452.338186	0.0001	2	0	0	03	12		1	1	1	01	13	f	tag550
453.089842	0.0001	2	0	0	03	11		1	1	1	01	12	e	tag551
453.841981	0.0001	2	0	0	03	10		1	1	1	01	11	f	tag552
454.594613	0.0001	2	0	0	03	9		1	1	1	01	10	e	tag553
455.347748	0.0001	2	0	0	03	8		1	1	1	01	9	f	tag554
456.101393	0.0001	2	0	0	03	7		1	1	1	01	8	e	tag555
456.855557	0.0001	2	0	0	03	6		1	1	1	01	7	f	tag556
457.610245	0.0001	2	0	0	03	5		1	1	1	01	6	e	tag557
458.36546	0.0001	2	0	0	03	4		1	1	1	01	5	f	tag558
459.121207	0.0001	2	0	0	03	3		1	1	1	01	4	e	tag559
459.877488	0.0001	2	0	0	03	2		1	1	1	01	3	f	tag560
460.349159	0.0001	2	0	0	03	48		1	1	1	01	48	e	tag561
460.434176	0.0001	2	0	0	03	47		1	1	1	01	47	f	tag562
460.516486	0.0001	2	0	0	03	46		1	1	1	01	46	e	tag563
460.596147	0.0001	2	0	0	03	45		1	1	1	01	45	f	tag564
460.634302	0.0001	2	0	0	03	1		1	1	1	01	2	e	tag565
460.673215	0.0001	2	0	0	03	44		1	1	1	01	44	e	tag566
460.747744	0.0001	2	0	0	03	43		1	1	1	01	43	f	tag567
460.819789	0.0001	2	0	0	03	42		1	1	1	01	42	e	tag568
460.889404	0.0001	2	0	0	03	41		1	1	1	01	41	f	tag569
460.956639	0.0001	2	0	0	03	40		1	1	1	01	40	e	tag570
461.021546	0.0001	2	0	0	03	39		1	1	1	01	39	f	tag571
461.084174	0.0001	2	0	0	03	38		1	1	1	01	38	e	tag572
461.144573	0.0001	2	0	0	03	37		1	1	1	01	37	f	tag573
461.202789	0.0001	2	0	0	03	36		1	1	1	01	36	e	tag574
461.25887	0.0001	2	0	0	03	35		1	1	1	01	35	f	tag575
461.31286	0.0001	2	0	0	03	34		1	1	1	01	34	e	tag576
461.364804	0.0001	2	0	0	03	33		1	1	1	01	33	f	tag577
461.391651	0.0001	2	0	0	03	0		1	1	1	01	1	f	tag578
461.414745	0.0001	2	0	0	03	32		1	1	1	01	32	e	tag579
461.462725	0.0001	2	0	0	03	31		1	1	1	01	31	f	tag580
461.508784	0.0001	2	0	0	03	30		1	1	1	01	30	e	tag581
461.552963	0.0001	2	0	0	03	29		1	1	1	01	29	f	tag582
461.595298	0.0001	2	0	0	03	28		1	1	1	01	28	e	tag583
461.635829	0.0001	2	0	0	03	27		1	1	1	01	27	f	tag584
461.674589	0.0001	2	0	0	03	26		1	1	1	01	26	e	tag585
461.711615	0.0001	2	0	0	03	25		1	1	1	01	25	f	tag586
461.74694	0.0001	2	0	0	03	24		1	1	1	01	24	e	tag587
461.780596	0.0001	2	0	0	03	23		1	1	1	01	23	f	tag588
461.812614	0.0001	2	0	0	03	22		1	1	1	01	22	e	tag589
461.843024	0.0001	2	0	0	03	21		1	1	1	01	21	f	tag590
461.871855	0.0001	2	0	0	03	20		1	1	1	01	20	e	tag591
461.899134	0.0001	2	0	0	03	19		1	1	1	01	19	f	tag592
461.924887	0.0001	2	0	0	03	18		1	1	1	01	18	e	tag593
461.949138	0.0001	2	0	0	03	17		1	1	1	01	17	f	tag594
461.971912	0.0001	2	0	0	03	16		1	1	1	01	16	e	tag595
461.99323	0.0001	2	0	0	03	15		1	1	1	01	15	f	tag596
462.013114	0.0001	2	0	0	03	14		1	1	1	01	14	e	tag597
462.031584	0.0001	2	0	0	03	13		1	1	1	01	13	f	tag598
462.048657	0.0001	2	0	0	03	12		1	1	1	01	12	e	tag599
462.06435	0.0001	2	0	0	03	11		1	1	1	01	11	f	tag600
462.07868	0.0001	2	0	0	03	10		1	1	1	01	10	e	tag601
462.091662	0.0001	2	0	0	03	9		1	1	1	01	9	f	tag602
462.103307	0.0001	2	0	0	03	8		1	1	1	01	8	e	tag603
462.113629	0.0001	2	0	0	03	7		1	1	1	01	7	f	tag604
462.122637	0.0001	2	0	0	03	6		1	1	1	01	6	e	tag605
462.130341	0.0001	2	0	0	03	5		1	1	1	01	5	f	tag606
462.136749	0.0001	2	0	0	03	4		1	1	1	01	4	e	tag607
462.141868	0.0001	2	0	0	03	3		1	1	1	01	3	f	tag608
462.145702	0.0001	2	0	0	03	2		1	1	1	01	2	e	tag609
462.148256	0.0001	2	0	0	03	1		1	1	1	01	1	f	tag610
463.666879	0.0001	2	0	0	03	2		1	1	1	01	1	f	tag611
464.426335	0.0001	2	0	0	03	3		1	1	1	01	2	e	tag612
465.186305	0.0001	2	0	0	03	4		1	1	1	01	3	f	tag613
465.94678	0.0001	2	0	0	03	5		1	1	1	01	4	e	tag614
466.520329	0.0001	1	2	2	02	50	e	1	1	1	01	51	f	tag615
466.707753	0.0001	2	0	0	03	6		1	1	1	01	5	f	tag616
467.255434	0.0001	1	2	2	02	49	f	1	1	1	01	50	e	tag617
467.469212	0.0001	2	0	0	03	7		1	1	1	01	6	e	tag618
467.990536	0.0001	1	2	2	02	48	e	1	1	1	01	49	f	tag619
468.231147	0.0001	2	0	0	03	8		1	1	1	01	7	f	tag620
468.725665	0.0001	1	2	2	02	47	f	1	1	1	01	48	e	tag621
468.983984	0.0001	1	2	2	02	50	e	1	1	1	01	51	f	tag622
468.993544	0.0001	2	0	0	03	9		1	1	1	01	8	e	tag623
469.460853	0.0001	1	2	2	02	46	e	1	1	1	01	47	f	tag624
469.622141	0.0001	1	2	2	02	49	f	1	1	1	01	50	e	tag625
469.756391	0.0001	2	0	0	03	10		1	1	1	01	9	f	tag626
470.196128	0.0001	1	2	2	02	45	f	1	1	1	01	46	e	tag627
470.262334	0.0001	1	2	2	02	48	e	1	1	1	01	49	f	tag628
470.519671	0.0001	2	0	0	03	11		1	1	1	01	10	e	tag629
470.904589	0.0001	1	2	2	02	47	f	1	1	1	01	48	e	tag630
470.931519	0.0001	1	2	2	02	44	e	1	1	1	01	45	f	tag631
471.283369	0.0001	2	0	0	03	12		1	1	1	01	11	f	tag632
471.548933	0.0001	1	2	2	02	46	e	1	1	1	01	47	f	tag633
471.667056	0.0001	1	2	2	02	43	f	1	1	1	01	44	e	tag634
472.047466	0.0001	2	0	0	03	13		1	1	1	01	12	e	tag635
472.19539	0.0001	1	2	2	02	45	f	1	1	1	01	46	e	tag636
472.402766	0.0001	1	2	2	02	42	e	1	1	1	01	43	f	tag637
472.811946	0.0001	2	0	0	03	14		1	1	1	01	13	f	tag638
472.843983	0.0001	1	2	2	02	44	e	1	1	1	01	45	f	tag639
473.138675	0.0001	1	2	2	02	41	f	1	1	1	01	42	e	tag640
473.494737	0.0001	1	2	2	02	43	f	1	1	1	01	44	e	tag641
473.576787	0.0001	2	0	0	03	15		1	1	1	01	14	e	tag642
473.87481	0.0001	1	2	2	02	40	e	1	1	1	01	41	f	tag643
474.147671	0.0001	1	2	2	02	42	e	1	1	1	01	43	f	tag644
474.341968	0.0001	2	0	0	03	16		1	1	1	01	15	f	tag645
474.611197	0.0001	1	2	2	02	39	f	1	1	1	01	40	e	tag646
474.802809	0.0001	1	2	2	02	41	f	1	1	1	01	42	e	tag647
475.107468	0.0001	2	0	0	03	17		1	1	1	01	16	e	tag648
475.347861	0.0001	1	2	2	02	38	e	1	1	1	01	39	f	tag649
475.46017	0.0001	1	2	2	02	40	e	1	1	1	01	41	f	tag650
475.873263	0.0001	2	0	0	03	18		1	1	1	01	17	f	tag651
476.084826	0.0001	1	2	2	02	37	f	1	1	1	01	38	e	tag652
476.119774	0.0001	1	2	2	02	39	f	1	1	1	01	40	e	tag653
476.19308	0.0001	1	3	3	02	8	e	1	2	2	01	8	e	tag654
476.19316	0.0001	1	3	3	02	8	e	1	2	2	01	8	e	tag655
476.208922	0.0001	1	3	3	02	9	f	1	2	2	01	9	f	tag656
476.209047	0.0001	1	3	3	02	9	f	1	2	2	01	9	f	tag657
476.226507	0.0001	1	3	3	02	10	e	1	2	2	01	10	e	tag658
476.226695	0.0001	1	3	3	02	10	e	1	2	2	01	10	e	tag659
476.24583	0.0001	1	3	3	02	11	f	1	2	2	01	11	f	tag660
476.246102	0.0001	1	3	3	02	11	f	1	2	2	01	11	f	tag661
476.266886	0.0001	1	3	3	02	12	e	1	2	2	01	12	e	tag662
476.267267	0.0001	1	3	3	02	12	e	1	2	2	01	12	e	tag663
476.289669	0.0001	1	3	3	02	13	f	1	2	2	01	13	f	tag664
476.29019	0.0001	1	3	3	02	13	f	1	2	2	01	13	f	tag665
476.314172	0.0001	1	3	3	02	14	e	1	2	2	01	14	e	tag666
476.314867	0.0001	1	3	3	02	14	e	1	2	2	01	14	e	tag667
476.340388	0.0001	1	3	3	02	15	f	1	2	2	01	15	f	tag668
476.341297	0.0001	1	3	3	02	15	f	1	2	2	01	15	f	tag669
476.368308	0.0001	1	3	3	02	16	e	1	2	2	01	16	e	tag670
476.369479	0.0001	1	3	3	02	16	e	1	2	2	01	16	e	tag671
476.397924	0.0001	1	3	3	02	17	f	1	2	2	01	17	f	tag672
476.39941	0.0001	1	3	3	02	17	f	1	2	2	01	17	f	tag673
476.429228	0.0001	1	3	3	02	18	e	1	2	2	01	18	e	tag674
476.431088	0.0001	1	3	3	02	18	e	1	2	2	01	18	e	tag675
476.462209	0.0001	1	3	3	02	19	f	1	2	2	01	19	f	tag676
476.464512	0.0001	1	3	3	02	19	f	1	2	2	01	19	f	tag677
476.496859	0.0001	1	3	3	02	20	e	1	2	2	01	20	e	tag678
476.499679	0.0001	1	3	3	02	20	e	1	2	2	01	20	e	tag679
476.533166	0.0001	1	3	3	02	21	f	1	2	2	01	21	f	tag680
476.536587	0.0001	1	3	3	02	21	f	1	2	2	01	21	f	tag681
476.571119	0.0001	1	3	3	02	22	e	1	2	2	01	22	e	tag682
476.575233	0.0001	1	3	3	02	22	e	1	2	2	01	22	e	tag683
476.610707	0.0001	1	3	3	02	23	f	1	2	2	01	23	f	tag684
476.615616	0.0001	1	3	3	02	23	f	1	2	2	01	23	f	tag685
476.639328	0.0001	2	0	0	03	19		1	1	1	01	18	e	tag686
476.651918	0.0001	1	3	3	02	24	e	1	2	2	01	24	e	tag687
476.657732	0.0001	1	3	3	02	24	e	1	2	2	01	24	e	tag688
476.694738	0.0001	1	3	3	02	25	f	1	2	2	01	25	f	tag689
476.70158	0.0001	1	3	3	02	25	f	1	2	2	01	25	f	tag690
476.739154	0.0001	1	3	3	02	26	e	1	2	2	01	26	e	tag691
476.747156	0.0001	1	3	3	02	26	e	1	2	2	01	26	e	tag692
476.781639	0.0001	1	2	2	02	38	e	1	1	1	01	39	f	tag693
476.785153	0.0001	1	3	3	02	27	f	1	2	2	01	27	f	tag694
476.794459	0.0001	1	3	3	02	27	f	1	2	2	01	27	f	tag695
476.822116	0.0001	1	2	2	02	36	e	1	1	1	01	37	f	tag696
476.83272	0.0001	1	3	3	02	28	e	1	2	2	01	28	e	tag697
476.843487	0.0001	1	3	3	02	28	e	1	2	2	01	28	e	tag698
477.405637	0.0001	2	0	0	03	20		1	1	1	01	19	f	tag699
477.445783	0.0001	1	2	2	02	37	f	1	1	1	01	38	e	tag700
477.559753	0.0001	1	2	2	02	35	f	1	1	1	01	36	e	tag701
478.112225	0.0001	1	2	2	02	36	e	1	1	1	01	37	f	tag702
478.172164	0.0001	2	0	0	03	21		1	1	1	01	20	e	tag703
478.297761	0.0001	1	2	2	02	34	e	1	1	1	01	35	f	tag704
478.780979	0.0001	1	2	2	02	35	f	1	1	1	01	36	e	tag705
478.938881	0.0001	2	0	0	03	22		1	1	1	01	21	f	tag706
479.036161	0.0001	1	2	2	02	33	f	1	1	1	01	34	e	tag707
479.452063	0.0001	1	2	2	02	34	e	1	1	1	01	35	f	tag708
479.705757	0.0001	2	0	0	03	23		1	1	1	01	22	e	tag709
479.774974	0.0001	1	2	2	02	32	e	1	1	1	01	33	f	tag710
480.12549	0.0001	1	2	2	02	33	f	1	1	1	01	34	e	tag711
480.472763	0.0001	2	0	0	03	24		1	1	1	01	23	f	tag712
480.514219	0.0001	1	2	2	02	31	f	1	1	1	01	32	e	tag713
480.801276	0.0001	1	2	2	02	32	e	1	1	1	01	33	f	tag714
481.239867	0.0001	2	0	0	03	25		1	1	1	01	24	e	tag715
481.253918	0.0001	1	2	2	02	30	e	1	1	1	01	31	f	tag716
481.479434	0.0001	1	2	2	02	31	f	1	1	1	01	32	e	tag717
481.994088	0.0001	1	2	2	02	29	f	1	1	1	01	30	e	tag718
482.007036	0.0001	2	0	0	03	26		1	1	1	01	25	f	tag719
482.159977	0.0001	1	2	2	02	30	e	1	1	1	01	31	f	tag720
482.273284	0.0001	1	3	3	02	8	e	1	2	2	01	7	f	tag721
482.273331	0.0001	1	3	3	02	8	e	1	2	2	01	7	f	tag722
482.734748	0.0001	1	2	2	02	28	e	1	1	1	01	29	f	tag723
482.774236	0.0001	2	0	0	03	27		1	1	1	01	26	e	tag724
482.842917	0.0001	1	2	2	02	29	f	1	1	1	01	30	e	tag725
483.049077	0.0001	1	3	3	02	9	f	1	2	2	01	8	e	tag726
483.049156	0.0001	1	3	3	02	9	f	1	2	2	01	8	e	tag727
483.373459	0.0001	2	1	1	03	40	e	2	0	0	02	41		tag728
483.475916	0.0001	1	2	2	02	27	f	1	1	1	01	28	e	tag729
483.528266	0.0001	1	2	2	02	28	e	1	1	1	01	29	f	tag730
483.541433	0.0001	2	0	0	03	28		1	1	1	01	27	f	tag731
483.826587	0.0001	1	3	3	02	10	e	1	2	2	01	9	f	tag732
483.826712	0.0001	1	3	3	02	10	e	1	2	2	01	9	f	tag733
484.041053	0.0001	2	1	1	03	39	f	2	0	0	02	40		tag734
484.216036	0.0001	1	2	2	02	27	f	1	1	1	01	28	e	tag735
484.217608	0.0001	1	2	2	02	26	e	1	1	1	01	27	f	tag736
484.30859	0.0001	2	0	0	03	29		1	1	1	01	28	e	tag737
484.605808	0.0001	1	3	3	02	11	f	1	2	2	01	10	e	tag738
484.605996	0.0001	1	3	3	02	11	f	1	2	2	01	10	e	tag739
484.710491	0.0001	2	1	1	03	38	e	2	0	0	02	39		tag740
484.906236	0.0001	1	2	2	02	26	e	1	1	1	01	27	f	tag741
484.95984	0.0001	1	2	2	02	25	f	1	1	1	01	26	e	tag742
485.07567	0.0001	2	0	0	03	30		1	1	1	01	29	f	tag743
485.381804	0.0001	2	1	1	03	37	f	2	0	0	02	38		tag744
485.38673	0.0001	1	3	3	02	12	e	1	2	2	01	11	f	tag745
485.387001	0.0001	1	3	3	02	12	e	1	2	2	01	11	f	tag746
485.598877	0.0001	1	2	2	02	25	f	1	1	1	01	26	e	tag747
485.702629	0.0001	1	2	2	02	24	e	1	1	1	01	25	f	tag748
485.842634	0.0001	2	0	0	03	31		1	1	1	01	30	e	tag749
486.055021	0.0001	2	1	1	03	36	e	2	0	0	02	37		tag750
486.169343	0.0001	1	3	3	02	13	f	1	2	2	01	12	e	tag751
486.169723	0.0001	1	3	3	02	13	f	1	2	2	01	12	e	tag752
486.293968	0.0001	1	2	2	02	24	e	1	1	1	01	25	f	tag753
486.445989	0.0001	1	2	2	02	23	f	1	1	1	01	24	e	tag754
486.609444	0.0001	2	0	0	03	32		1	1	1	01	31	f	tag755
486.730171	0.0001	2	1	1	03	35	f	2	0	0	02	36		tag756
486.752705	0.0001	1	1	1	02	71	f	1	0	0	01	72		tag757
486.953639	0.0001	1	3	3	02	14	e	1	2	2	01	13	f	tag758
486.954158	0.0001	1	3	3	02	14	e	1	2	2	01	13	f	tag759
486.991518	0.0001	1	2	2	02	23	f	1	1	1	01	24	e	tag760
487.189933	0.0001	1	2	2	02	22	e	1	1	1	01	23	f	tag761
487.376058	0.0001	2	0	0	03	33		1	1	1	01	32	e	tag762
487.40728	0.0001	2	1	1	03	34	e	2	0	0	02	35		tag763
487.513794	0.0001	1	1	1	02	70	e	1	0	0	01	71		tag764
487.691534	0.0001	1	2	2	02	22	e	1	1	1	01	23	f	tag765
487.739607	0.0001	1	3	3	02	15	f	1	2	2	01	14	e	tag766
487.7403	0.0001	1	3	3	02	15	f	1	2	2	01	14	e	tag767
487.934476	0.0001	1	2	2	02	21	f	1	1	1	01	22	e	tag768
488.086376	0.0001	2	1	1	03	33	f	2	0	0	02	34		tag769
488.142435	0.0001	2	0	0	03	34		1	1	1	01	33	f	tag770
488.273617	0.0001	1	1	1	02	69	f	1	0	0	01	70		tag771
488.394025	0.0001	1	2	2	02	21	f	1	1	1	01	22	e	tag772
488.527237	0.0001	1	3	3	02	16	e	1	2	2	01	15	f	tag773
488.528144	0.0001	1	3	3	02	16	e	1	2	2	01	15	f	tag774
488.67963	0.0001	1	2	2	02	20	e	1	1	1	01	21	f	tag775
488.767484	0.0001	2	1	1	03	32	e	2	0	0	02	33		tag776
488.908533	0.0001	2	0	0	03	35		1	1	1	01	34	e	tag777
489.032226	0.0001	1	1	1	02	68	e	1	0	0	01	69		tag778
489.098998	0.0001	1	2	2	02	20	e	1	1	1	01	21	f	tag779
489.316517	0.0001	1	3	3	02	17	f	1	2	2	01	16	e	tag780
489.317684	0.0001	1	3	3	02	17	f	1	2	2	01	16	e	tag781
489.425408	0.0001	1	2	2	02	19	f	1	1	1	01	20	e	tag782
489.450627	0.0001	2	1	1	03	31	f	2	0	0	02	32		tag783
489.674307	0.0001	2	0	0	03	36		1	1	1	01	35	f	tag784
489.789675	0.0001	1	1	1	02	67	f	1	0	0	01	68		tag785
489.80646	0.0001	1	2	2	02	19	f	1	1	1	01	20	e	tag786
490.107435	0.0001	1	3	3	02	18	e	1	2	2	01	17	f	tag787
